,ride_id,travel_date,travel_time,travel_from,max_capacity,number_of_ticket,day
2169,8779,2018-04-02,610,Kisii,11,4,Monday
2170,8780,2018-04-02,600,Kisii,11,1,Monday
2171,8781,2018-04-02,500,Kisii,11,9,Monday
2172,8782,2018-04-02,510,Kisii,11,1,Monday
2173,8783,2018-04-02,490,Kisii,11,10,Monday
2174,8784,2018-04-02,480,Kisii,11,8,Monday
2175,8785,2018-01-18,428,Awendo,49,2,Thursday
2176,8786,2018-04-02,470,Kisii,11,3,Monday
2177,8787,2018-04-02,460,Kisii,11,11,Monday
2178,8788,2018-04-02,1143,Kisii,49,24,Monday
2179,8789,2018-04-02,450,Kisii,11,6,Monday
2180,8790,2018-04-02,440,Kisii,11,5,Monday
2181,8791,2018-04-02,429,Kisii,11,11,Monday
2182,8792,2018-04-02,420,Kisii,11,11,Monday
2183,8793,2018-01-18,424,Keroka,49,4,Thursday
2184,8794,2018-04-02,410,Kisii,11,7,Monday
2185,8795,2018-04-02,350,Kisii,11,1,Monday
2186,8796,2018-04-02,300,Kisii,11,2,Monday
2187,8799,2018-01-18,424,Rongo,49,8,Thursday
2188,8800,2018-01-18,426,Keroka,49,4,Thursday
2189,8804,2018-01-18,424,Homa Bay,49,21,Thursday
2190,8805,2018-03-02,426,Kisii,49,4,Friday
2191,8806,2018-03-02,421,Kisii,49,5,Friday
2192,8807,2018-03-02,640,Kisii,11,1,Friday
2193,8808,2018-01-18,434,Rongo,49,1,Thursday
2194,8809,2018-01-18,425,Rongo,49,8,Thursday
2195,8810,2018-01-18,435,Awendo,49,8,Thursday
2196,8811,2018-03-02,340,Kisii,11,6,Friday
2197,8812,2018-01-18,429,Rongo,49,4,Thursday
2198,8813,2018-01-18,435,Migori,49,30,Thursday
2199,8814,2018-01-18,420,Sirare,49,21,Thursday
2200,8815,2018-03-02,350,Kisii,11,3,Friday
2201,8816,2018-01-18,425,Nyachenge,49,5,Thursday
2202,8817,2018-03-02,370,Kisii,11,2,Friday
2203,8818,2018-01-18,428,Kehancha,49,8,Thursday
2204,8819,2018-01-18,428,Migori,49,2,Thursday
2205,8820,2018-03-02,320,Kisii,11,1,Friday
2206,8822,2018-03-02,360,Kisii,11,4,Friday
2207,8829,2018-03-02,424,Kisii,49,1,Friday
2208,8830,2018-03-02,300,Kisii,11,1,Friday
2209,8834,2018-01-19,435,Migori,49,31,Friday
2210,8838,2018-02-02,426,Kisii,49,15,Friday
2211,8839,2018-02-02,654,Kisii,11,11,Friday
2212,8840,2018-02-02,653,Kisii,11,9,Friday
2213,8841,2018-02-02,652,Kisii,11,10,Friday
2214,8842,2018-02-02,651,Kisii,11,4,Friday
2215,8843,2018-02-02,650,Kisii,11,10,Friday
2216,8844,2018-02-02,640,Kisii,11,8,Friday
2217,8845,2018-02-02,630,Kisii,11,11,Friday
2218,8846,2018-02-02,620,Kisii,11,10,Friday
2219,8847,2018-01-19,424,Keroka,49,4,Friday
2220,8848,2018-02-02,610,Kisii,11,9,Friday
2221,8849,2018-02-02,600,Kisii,11,7,Friday
2222,8850,2018-02-02,590,Kisii,11,8,Friday
2223,8851,2018-02-02,580,Kisii,11,10,Friday
2224,8852,2018-02-02,428,Kisii,49,2,Friday
2225,8853,2018-02-02,570,Kisii,11,11,Friday
2226,8854,2018-02-02,560,Kisii,11,11,Friday
2227,8855,2018-02-02,550,Kisii,11,11,Friday
2228,8856,2018-02-02,490,Kisii,11,11,Friday
2229,8857,2018-02-02,540,Kisii,11,11,Friday
2230,8858,2018-02-02,530,Kisii,11,10,Friday
2231,8859,2018-02-02,520,Kisii,11,10,Friday
2232,8860,2018-01-19,424,Rongo,49,3,Friday
2233,8861,2018-02-02,510,Kisii,11,11,Friday
2234,8862,2018-01-19,435,Awendo,49,1,Friday
2235,8863,2018-01-19,431,Homa Bay,49,3,Friday
2236,8864,2018-01-19,425,Nyachenge,49,3,Friday
2237,8865,2018-01-19,428,Awendo,49,12,Friday
2238,8866,2018-01-19,428,Kehancha,49,5,Friday
2239,8867,2018-01-19,424,Homa Bay,49,34,Friday
2240,8868,2018-02-02,500,Kisii,11,9,Friday
2241,8869,2018-01-19,420,Sirare,49,37,Friday
2242,8870,2018-01-19,428,Migori,49,1,Friday
2243,8871,2018-01-19,429,Rongo,49,3,Friday
2244,8872,2018-01-19,430,Rongo,49,1,Friday
2245,8873,2018-01-19,425,Rongo,49,9,Friday
2246,8874,2018-01-19,390,Keroka,11,1,Friday
2247,8880,2018-02-02,480,Kisii,11,7,Friday
2248,8881,2018-02-02,1143,Kisii,49,12,Friday
2249,8882,2018-01-20,426,Keroka,49,3,Saturday
2250,8883,2018-01-20,424,Keroka,49,2,Saturday
2251,8884,2018-01-20,425,Rongo,49,9,Saturday
2252,8885,2018-01-20,424,Rongo,49,8,Saturday
2253,8886,2018-01-20,424,Homa Bay,49,32,Saturday
2254,8887,2018-01-20,428,Awendo,49,8,Saturday
2255,8889,2018-01-20,435,Migori,49,23,Saturday
2256,8890,2018-01-20,429,Rongo,49,2,Saturday
2257,8891,2018-01-20,420,Sirare,49,10,Saturday
2258,8892,2018-02-02,427,Kisii,49,29,Friday
2259,8893,2018-02-02,470,Kisii,11,9,Friday
2260,8894,2018-02-02,424,Kisii,49,1,Friday
2261,8895,2018-01-20,425,Nyachenge,49,2,Saturday
2262,8898,2018-02-02,460,Kisii,11,8,Friday
2263,8902,2018-02-02,450,Kisii,11,5,Friday
2264,8906,2018-02-02,440,Kisii,11,9,Friday
2265,8907,2018-02-02,429,Kisii,11,11,Friday
2266,8908,2018-02-02,420,Kisii,11,10,Friday
2267,8909,2018-02-02,410,Kisii,11,11,Friday
2268,8910,2018-02-02,400,Kisii,11,9,Friday
2269,8911,2018-02-02,300,Kisii,11,1,Friday
2270,8914,2018-01-21,420,Rongo,49,19,Sunday
2271,8915,2018-01-21,434,Rongo,49,2,Sunday
2272,8916,2018-02-02,421,Kisii,49,1,Friday
2273,8918,2018-01-21,428,Awendo,49,5,Sunday
2274,8919,2018-01-21,424,Homa Bay,49,33,Sunday
2275,8920,2018-01-21,420,Sirare,49,11,Sunday
2276,8921,2018-01-21,424,Keroka,49,6,Sunday
2277,8922,2018-01-21,426,Keroka,49,1,Sunday
2278,8923,2018-01-21,426,Kijauri,49,1,Sunday
2279,8924,2018-01-21,435,Migori,49,28,Sunday
2280,8926,2018-01-21,425,Nyachenge,49,1,Sunday
2281,8927,2018-01-21,428,Rongo,49,1,Sunday
2282,8928,2018-01-21,424,Rongo,49,5,Sunday
2283,8929,2018-01-21,425,Rongo,49,7,Sunday
2284,8930,2018-01-21,429,Rongo,49,2,Sunday
2285,8941,2018-01-22,424,Keroka,49,5,Monday
2286,8943,2018-01-02,426,Kisii,49,14,Tuesday
2287,8944,2018-01-02,620,Kisii,11,2,Tuesday
2288,8945,2018-01-02,428,Kisii,49,7,Tuesday
2289,8946,2018-01-02,610,Kisii,11,10,Tuesday
2290,8947,2018-01-22,425,Nyachenge,49,2,Monday
2291,8948,2018-01-02,600,Kisii,11,8,Tuesday
2292,8949,2018-01-02,590,Kisii,11,3,Tuesday
2293,8950,2018-01-02,580,Kisii,11,9,Tuesday
2294,8951,2018-01-02,570,Kisii,11,11,Tuesday
2295,8952,2018-01-22,427,Keroka,49,1,Monday
2296,8953,2018-01-02,560,Kisii,11,11,Tuesday
2297,8954,2018-01-22,426,Keroka,49,1,Monday
2298,8955,2018-01-02,550,Kisii,11,11,Tuesday
2299,8956,2018-01-02,540,Kisii,11,11,Tuesday
2300,8957,2018-01-02,530,Kisii,11,11,Tuesday
2301,8958,2018-01-02,520,Kisii,11,10,Tuesday
2302,8959,2018-01-02,1144,Kisii,49,3,Tuesday
2303,8960,2018-01-02,440,Kisii,11,11,Tuesday
2304,8961,2018-01-02,510,Kisii,11,10,Tuesday
2305,8962,2018-01-02,500,Kisii,11,11,Tuesday
2306,8963,2018-01-02,490,Kisii,11,11,Tuesday
2307,8964,2018-01-02,480,Kisii,11,11,Tuesday
2308,8965,2018-01-02,470,Kisii,11,11,Tuesday
2309,8966,2018-01-02,1143,Kisii,49,12,Tuesday
2310,8967,2018-01-02,460,Kisii,11,11,Tuesday
2311,8968,2018-01-02,427,Kisii,49,22,Tuesday
2312,8969,2018-01-02,450,Kisii,11,9,Tuesday
2313,8970,2018-01-02,429,Kisii,11,7,Tuesday
2314,8971,2018-01-22,424,Rongo,49,10,Monday
2315,8972,2018-01-02,420,Kisii,11,10,Tuesday
2316,8973,2018-01-02,410,Kisii,11,9,Tuesday
2317,8974,2018-01-22,420,Rongo,49,9,Monday
2318,8975,2018-01-02,400,Kisii,11,7,Tuesday
2319,8976,2018-01-02,390,Kisii,11,2,Tuesday
2320,8977,2018-01-02,424,Kisii,49,4,Tuesday
2321,8978,2018-01-02,350,Kisii,11,5,Tuesday
2322,8979,2018-01-02,340,Kisii,11,6,Tuesday
2323,8980,2018-01-22,431,Homa Bay,49,1,Monday
2324,8981,2018-01-22,429,Homa Bay,49,3,Monday
2325,8982,2018-01-22,424,Homa Bay,49,33,Monday
2326,8983,2018-01-22,435,Migori,49,23,Monday
2327,8984,2018-01-22,420,Sirare,49,16,Monday
2328,8985,2018-01-22,428,Migori,49,5,Monday
2329,8986,2018-01-02,330,Kisii,11,1,Tuesday
2330,8987,2018-01-02,300,Kisii,11,1,Tuesday
2331,8990,2018-01-22,429,Rongo,49,4,Monday
2332,8991,2018-01-22,430,Rongo,49,1,Monday
2333,8992,2018-01-22,425,Rongo,49,3,Monday
2334,8993,2018-01-22,428,Awendo,49,3,Monday
2335,9002,2018-01-22,422,Keroka,49,1,Monday
2336,9008,2018-01-31,425,Kisii,49,2,Wednesday
2337,9009,2018-01-31,427,Kisii,49,4,Wednesday
2338,9010,2018-01-31,426,Kisii,49,38,Wednesday
2339,9011,2018-01-31,590,Kisii,11,12,Wednesday
2340,9012,2018-01-31,428,Kisii,49,7,Wednesday
2341,9013,2018-01-31,580,Kisii,11,9,Wednesday
2342,9014,2018-01-23,435,Nyachenge,49,1,Tuesday
2343,9015,2018-01-23,430,Rongo,49,4,Tuesday
2344,9016,2018-01-23,432,Migori,49,20,Tuesday
2345,9017,2018-01-23,435,Migori,49,36,Tuesday
2346,9018,2018-01-23,432,Rongo,49,1,Tuesday
2347,9019,2018-01-23,1147,Sirare,49,22,Tuesday
2348,9020,2018-01-23,433,Rongo,49,1,Tuesday
2349,9021,2018-01-23,429,Homa Bay,49,20,Tuesday
2350,9022,2018-01-23,424,Rongo,49,12,Tuesday
2351,9023,2018-01-23,429,Nyachenge,49,2,Tuesday
2352,9024,2018-01-23,432,Nyachenge,49,2,Tuesday
2353,9025,2018-01-23,424,Nyachenge,49,1,Tuesday
2354,9026,2018-01-23,425,Rongo,49,14,Tuesday
2355,9027,2018-01-31,570,Kisii,11,8,Wednesday
2356,9028,2018-01-31,560,Kisii,11,10,Wednesday
2357,9029,2018-01-31,550,Kisii,11,1,Wednesday
2358,9030,2018-01-31,530,Kisii,11,5,Wednesday
2359,9031,2018-01-31,520,Kisii,11,11,Wednesday
2360,9032,2018-01-31,510,Kisii,11,11,Wednesday
2361,9033,2018-01-31,500,Kisii,11,11,Wednesday
2362,9034,2018-01-31,490,Kisii,11,11,Wednesday
2363,9035,2018-01-31,480,Kisii,11,11,Wednesday
2364,9036,2018-01-31,470,Kisii,11,11,Wednesday
2365,9037,2018-01-31,460,Kisii,11,11,Wednesday
2366,9038,2018-01-31,450,Kisii,11,11,Wednesday
2367,9039,2018-01-31,422,Kisii,49,1,Wednesday
2368,9040,2018-01-23,428,Rongo,49,4,Tuesday
2369,9041,2018-01-31,440,Kisii,11,11,Wednesday
2370,9042,2018-01-31,429,Kisii,11,10,Wednesday
2371,9043,2018-01-31,420,Kisii,11,4,Wednesday
2372,9044,2018-01-23,424,Keroka,49,5,Tuesday
2373,9045,2018-01-31,330,Kisii,11,1,Wednesday
2374,9046,2018-01-31,300,Kisii,11,2,Wednesday
2375,9050,2018-01-30,422,Kisii,49,1,Tuesday
2376,9051,2018-01-30,300,Kisii,11,4,Tuesday
2377,9052,2018-01-30,480,Kisii,11,1,Tuesday
2378,9053,2018-01-30,426,Kisii,49,7,Tuesday
2379,9054,2018-01-30,510,Kisii,11,1,Tuesday
2380,9055,2018-01-30,429,Kisii,11,1,Tuesday
2381,9056,2018-01-30,410,Kisii,11,1,Tuesday
2382,9057,2018-01-30,400,Kisii,11,10,Tuesday
2383,9058,2018-01-23,426,Keroka,49,2,Tuesday
2384,9059,2018-01-30,390,Kisii,11,9,Tuesday
2385,9060,2018-01-30,370,Kisii,11,11,Tuesday
2386,9061,2018-01-30,380,Kisii,11,10,Tuesday
2387,9062,2018-01-23,424,Homa Bay,49,28,Tuesday
2388,9063,2018-01-23,425,Nyachenge,49,4,Tuesday
2389,9064,2018-01-23,420,Sirare,49,7,Tuesday
2390,9065,2018-01-30,360,Kisii,11,11,Tuesday
2391,9066,2018-01-23,429,Rongo,49,3,Tuesday
2392,9067,2018-01-30,350,Kisii,11,11,Tuesday
2393,9073,2018-01-23,420,Rongo,49,1,Tuesday
2394,9074,2018-01-30,340,Kisii,11,11,Tuesday
2395,9075,2018-01-24,425,Rongo,49,13,Wednesday
2396,9076,2018-01-24,428,Migori,49,15,Wednesday
2397,9077,2018-01-24,424,Homa Bay,49,21,Wednesday
2398,9078,2018-01-24,1147,Sirare,49,28,Wednesday
2399,9079,2018-01-24,429,Homa Bay,49,20,Wednesday
2400,9080,2018-01-30,330,Kisii,11,8,Tuesday
2401,9081,2018-01-24,428,Kehancha,49,4,Wednesday
2402,9082,2018-01-24,424,Rongo,49,8,Wednesday
2403,9083,2018-01-24,433,Rongo,49,2,Wednesday
2404,9084,2018-01-24,432,Migori,49,10,Wednesday
2405,9085,2018-01-24,433,Migori,49,1,Wednesday
2406,9086,2018-01-24,428,Rongo,49,4,Wednesday
2407,9087,2018-01-24,425,Nyachenge,49,1,Wednesday
2408,9088,2018-01-30,320,Kisii,11,6,Tuesday
2409,9091,2018-01-24,430,Rongo,49,3,Wednesday
2410,9093,2018-01-24,429,Rongo,49,2,Wednesday
2411,9095,2018-01-24,431,Rongo,49,1,Wednesday
2412,9097,2018-01-24,428,Awendo,49,3,Wednesday
2413,9098,2018-01-24,426,Keroka,49,1,Wednesday
2414,9099,2018-01-24,1146,Keroka,49,1,Wednesday
2415,9105,2018-01-29,426,Kisii,49,20,Monday
2416,9106,2018-01-29,650,Kisii,11,3,Monday
2417,9107,2018-01-29,425,Kisii,49,2,Monday
2418,9108,2018-01-29,640,Kisii,11,11,Monday
2419,9109,2018-01-29,620,Kisii,11,11,Monday
2420,9110,2018-01-29,630,Kisii,11,11,Monday
2421,9111,2018-01-29,560,Kisii,11,11,Monday
2422,9112,2018-01-29,610,Kisii,11,11,Monday
2423,9113,2018-01-24,424,Keroka,49,2,Wednesday
2424,9114,2018-01-29,600,Kisii,11,11,Monday
2425,9115,2018-01-24,424,Nyachenge,49,1,Wednesday
2426,9116,2018-01-24,435,Nyachenge,49,1,Wednesday
2427,9117,2018-01-29,590,Kisii,11,11,Monday
2428,9118,2018-01-29,580,Kisii,11,10,Monday
2429,9119,2018-01-29,570,Kisii,11,11,Monday
2430,9120,2018-01-29,550,Kisii,11,11,Monday
2431,9121,2018-01-24,435,Migori,49,22,Wednesday
2432,9122,2018-01-24,420,Sirare,49,7,Wednesday
2433,9123,2018-01-24,434,Rongo,49,2,Wednesday
2434,9130,2018-01-29,540,Kisii,11,11,Monday
2435,9132,2018-01-25,426,Keroka,49,4,Thursday
2436,9133,2018-01-25,424,Keroka,49,5,Thursday
2437,9134,2018-01-25,429,Homa Bay,49,21,Thursday
2438,9135,2018-01-25,424,Nyachenge,49,1,Thursday
2439,9136,2018-01-25,420,Migori,49,11,Thursday
2440,9137,2018-01-25,428,Rongo,49,2,Thursday
2441,9138,2018-01-25,1147,Sirare,49,26,Thursday
2442,9139,2018-01-25,424,Homa Bay,49,21,Thursday
2443,9140,2018-01-25,432,Migori,49,12,Thursday
2444,9142,2018-01-25,428,Awendo,49,17,Thursday
2445,9143,2018-01-25,429,Rongo,49,5,Thursday
2446,9144,2018-01-25,424,Rongo,49,8,Thursday
2447,9145,2018-01-25,433,Kehancha,49,2,Thursday
2448,9146,2018-01-25,425,Rongo,49,8,Thursday
2449,9147,2018-01-25,435,Migori,49,8,Thursday
2450,9148,2018-01-25,428,Migori,49,3,Thursday
2451,9150,2018-01-25,428,Kehancha,49,8,Thursday
2452,9151,2018-01-25,427,Keroka,49,1,Thursday
2453,9152,2018-01-25,400,Keroka,11,1,Thursday
2454,9153,2018-01-25,420,Sirare,49,3,Thursday
2455,9154,2018-01-25,435,Rongo,49,1,Thursday
2456,9160,2018-01-29,530,Kisii,11,11,Monday
2457,9161,2018-01-29,410,Kisii,11,11,Monday
2458,9162,2018-01-29,520,Kisii,11,10,Monday
2459,9163,2018-01-26,424,Keroka,49,9,Friday
2460,9164,2018-01-29,510,Kisii,11,10,Monday
2461,9165,2018-01-29,500,Kisii,11,11,Monday
2462,9166,2018-01-26,1147,Sirare,49,36,Friday
2463,9167,2018-01-26,429,Homa Bay,49,32,Friday
2464,9168,2018-01-26,428,Migori,49,5,Friday
2465,9169,2018-01-26,435,Migori,49,17,Friday
2466,9170,2018-01-26,434,Nyachenge,49,2,Friday
2467,9171,2018-01-26,433,Rongo,49,2,Friday
2468,9172,2018-01-26,435,Rongo,49,6,Friday
2469,9173,2018-01-26,428,Awendo,49,18,Friday
2470,9174,2018-01-29,490,Kisii,11,11,Monday
2471,9175,2018-01-26,424,Homa Bay,49,19,Friday
2472,9176,2018-01-26,432,Migori,49,25,Friday
2473,9177,2018-01-26,426,Keroka,49,1,Friday
2474,9178,2018-01-26,430,Homa Bay,49,21,Friday
2475,9179,2018-01-26,428,Rongo,49,1,Friday
2476,9180,2018-01-26,433,Kehancha,49,9,Friday
2477,9181,2018-01-26,434,Rongo,49,2,Friday
2478,9182,2018-01-26,424,Rongo,49,1,Friday
2479,9183,2018-01-26,428,Kehancha,49,9,Friday
2480,9185,2018-01-26,420,Sirare,49,10,Friday
2481,9186,2018-01-26,432,Rongo,49,3,Friday
2482,9187,2018-01-26,425,Rongo,49,10,Friday
2483,9188,2018-01-26,430,Rongo,49,1,Friday
2484,9190,2018-01-26,422,Kendu Bay,49,1,Friday
2485,9191,2018-01-26,429,Rongo,49,3,Friday
2486,9192,2018-01-26,425,Nyachenge,49,1,Friday
2487,9193,2018-01-26,432,Nyachenge,49,1,Friday
2488,9196,2018-01-29,427,Kisii,49,43,Monday
2489,9200,2018-01-29,480,Kisii,11,11,Monday
2490,9202,2018-01-27,426,Keroka,49,8,Saturday
2491,9203,2018-01-27,424,Rongo,49,11,Saturday
2492,9204,2018-01-27,425,Nyachenge,49,2,Saturday
2493,9205,2018-01-27,1147,Sirare,49,20,Saturday
2494,9206,2018-01-27,432,Migori,49,24,Saturday
2495,9207,2018-01-27,424,Keroka,49,8,Saturday
2496,9208,2018-01-27,428,Migori,49,9,Saturday
2497,9209,2018-01-27,425,Rongo,49,8,Saturday
2498,9210,2018-01-27,429,Homa Bay,49,31,Saturday
2499,9211,2018-01-27,434,Rongo,49,4,Saturday
2500,9212,2018-01-27,433,Kehancha,49,3,Saturday
2501,9213,2018-01-27,428,Kehancha,49,10,Saturday
2502,9214,2018-01-27,420,Sirare,49,13,Saturday
2503,9215,2018-01-27,428,Awendo,49,19,Saturday
2504,9216,2018-01-27,431,Homa Bay,49,1,Saturday
2505,9217,2018-01-27,430,Rongo,49,1,Saturday
2506,9218,2018-01-27,429,Rongo,49,2,Saturday
2507,9219,2018-01-27,424,Homa Bay,49,21,Saturday
2508,9220,2018-01-27,435,Migori,49,9,Saturday
2509,9221,2018-01-27,434,Nyachenge,49,2,Saturday
2510,9222,2018-01-27,380,Kijauri,11,1,Saturday
2511,9223,2018-01-27,430,Nyachenge,49,1,Saturday
2512,9229,2018-01-29,470,Kisii,11,11,Monday
2513,9230,2018-01-29,460,Kisii,11,11,Monday
2514,9231,2018-01-29,450,Kisii,11,11,Monday
2515,9232,2018-01-28,424,Nyachenge,49,2,Sunday
2516,9233,2018-01-28,1147,Sirare,49,34,Sunday
2517,9234,2018-01-28,432,Migori,49,32,Sunday
2518,9235,2018-01-28,429,Homa Bay,49,32,Sunday
2519,9236,2018-01-28,1147,Rongo,49,3,Sunday
2520,9237,2018-01-29,440,Kisii,11,10,Monday
2521,9238,2018-01-28,430,Rongo,49,2,Sunday
2522,9239,2018-01-28,433,Kehancha,49,6,Sunday
2523,9240,2018-01-28,425,Rongo,49,10,Sunday
2524,9241,2018-01-29,429,Kisii,11,8,Monday
2525,9242,2018-01-29,420,Kisii,11,11,Monday
2526,9243,2018-01-28,425,Nyachenge,49,2,Sunday
2527,9244,2018-01-29,400,Kisii,11,9,Monday
2528,9245,2018-01-28,434,Rongo,49,8,Sunday
2529,9246,2018-01-29,330,Kisii,11,1,Monday
2530,9247,2018-01-29,310,Kisii,11,1,Monday
2531,9248,2018-01-29,300,Kisii,11,11,Monday
2532,9256,2018-01-28,428,Migori,49,15,Sunday
2533,9259,2018-01-28,426,Kisii,49,14,Sunday
2534,9260,2018-01-28,662,Kisii,11,9,Sunday
2535,9261,2018-01-28,428,Kehancha,49,8,Sunday
2536,9262,2018-01-28,663,Kisii,11,2,Sunday
2537,9263,2018-01-28,661,Kisii,11,10,Sunday
2538,9264,2018-01-28,660,Kisii,11,11,Sunday
2539,9265,2018-01-28,659,Kisii,11,11,Sunday
2540,9266,2018-01-28,658,Kisii,11,11,Sunday
2541,9267,2018-01-28,657,Kisii,11,11,Sunday
2542,9268,2018-01-28,656,Kisii,11,10,Sunday
2543,9269,2018-01-28,655,Kisii,11,9,Sunday
2544,9270,2018-01-28,654,Kisii,11,10,Sunday
2545,9271,2018-01-28,653,Kisii,11,11,Sunday
2546,9272,2018-01-28,652,Kisii,11,9,Sunday
2547,9273,2018-01-28,428,Awendo,49,8,Sunday
2548,9274,2018-01-28,435,Migori,49,17,Sunday
2549,9275,2018-01-28,651,Kisii,11,11,Sunday
2550,9276,2018-01-28,650,Kisii,11,11,Sunday
2551,9277,2018-01-28,421,Kisii,49,1,Sunday
2552,9278,2018-01-28,640,Kisii,11,10,Sunday
2553,9279,2018-01-28,630,Kisii,11,11,Sunday
2554,9280,2018-01-28,620,Kisii,11,10,Sunday
2555,9281,2018-01-28,600,Kisii,11,8,Sunday
2556,9282,2018-01-28,610,Kisii,11,11,Sunday
2557,9283,2018-01-28,590,Kisii,11,10,Sunday
2558,9284,2018-01-28,390,Keroka,11,1,Sunday
2559,9285,2018-01-28,434,Nyachenge,49,3,Sunday
2560,9286,2018-01-28,424,Homa Bay,49,29,Sunday
2561,9287,2018-01-28,429,Rongo,49,4,Sunday
2562,9288,2018-01-28,431,Homa Bay,49,1,Sunday
2563,9289,2018-01-28,420,Sirare,49,4,Sunday
2564,9290,2018-01-28,424,Keroka,49,1,Sunday
2565,9291,2018-01-28,424,Rongo,49,1,Sunday
2566,9301,2018-01-28,580,Kisii,11,11,Sunday
2567,9302,2018-01-28,400,Keroka,11,1,Sunday
2568,9303,2018-01-28,570,Kisii,11,8,Sunday
2569,9304,2018-01-28,560,Kisii,11,11,Sunday
2570,9305,2018-01-28,540,Kisii,11,11,Sunday
2571,9306,2018-01-28,550,Kisii,11,8,Sunday
2572,9307,2018-01-28,1144,Kisii,49,23,Sunday
2573,9308,2018-01-28,530,Kisii,11,5,Sunday
2574,9309,2018-01-28,510,Kisii,11,10,Sunday
2575,9310,2018-01-28,520,Kisii,11,3,Sunday
2576,9311,2018-01-29,420,Keroka,49,9,Monday
2577,9312,2018-01-29,428,Migori,49,14,Monday
2578,9313,2018-01-29,424,Homa Bay,49,18,Monday
2579,9314,2018-01-29,1147,Sirare,49,23,Monday
2580,9315,2018-01-29,425,Keroka,49,5,Monday
2581,9316,2018-01-29,425,Nyachenge,49,2,Monday
2582,9317,2018-01-29,425,Rongo,49,7,Monday
2583,9318,2018-01-29,432,Migori,49,20,Monday
2584,9319,2018-01-29,428,Rongo,49,4,Monday
2585,9320,2018-01-29,426,Keroka,49,2,Monday
2586,9321,2018-01-29,429,Homa Bay,49,21,Monday
2587,9322,2018-01-29,420,Rongo,49,2,Monday
2588,9323,2018-01-29,424,Keroka,49,4,Monday
2589,9324,2018-01-28,500,Kisii,11,11,Sunday
2590,9325,2018-01-28,1143,Kisii,49,25,Sunday
2591,9326,2018-01-29,433,Kehancha,49,2,Monday
2592,9327,2018-01-29,424,Rongo,49,1,Monday
2593,9328,2018-01-28,490,Kisii,11,8,Sunday
2594,9329,2018-01-29,433,Rongo,49,2,Monday
2595,9330,2018-01-28,480,Kisii,11,9,Sunday
2596,9331,2018-01-28,470,Kisii,11,3,Sunday
2597,9332,2018-01-29,428,Kehancha,49,5,Monday
2598,9333,2018-01-29,580,Keroka,11,1,Monday
2599,9334,2018-01-28,310,Kisii,11,1,Sunday
2600,9335,2018-01-29,435,Migori,49,11,Monday
2601,9336,2018-01-28,300,Kisii,11,1,Sunday
2602,9340,2018-01-27,426,Kisii,49,1,Saturday
2603,9341,2018-01-27,420,Kisii,49,1,Saturday
2604,9342,2018-01-27,590,Kisii,11,1,Saturday
2605,9343,2018-01-27,350,Kisii,11,1,Saturday
2606,9344,2018-01-27,340,Kisii,11,1,Saturday
2607,9345,2018-01-27,300,Kisii,11,1,Saturday
2608,9350,2018-01-26,422,Kisii,49,15,Friday
2609,9351,2018-01-26,435,Kisii,49,4,Friday
2610,9352,2018-01-26,420,Kisii,49,5,Friday
2611,9353,2018-01-26,432,Kisii,49,1,Friday
2612,9354,2018-01-26,421,Kisii,49,6,Friday
2613,9355,2018-01-26,426,Kisii,49,9,Friday
2614,9356,2018-01-26,662,Kisii,11,2,Friday
2615,9357,2018-01-29,1147,Migori,49,5,Monday
2616,9358,2018-01-26,428,Kisii,49,1,Friday
2617,9359,2018-01-26,656,Kisii,11,1,Friday
2618,9360,2018-01-26,640,Kisii,11,1,Friday
2619,9361,2018-01-26,390,Kisii,11,1,Friday
2620,9370,2018-01-24,425,Kisii,49,1,Wednesday
2621,9371,2018-01-24,426,Kisii,49,4,Wednesday
2622,9372,2018-01-24,580,Kisii,11,1,Wednesday
2623,9373,2018-01-24,560,Kisii,11,8,Wednesday
2624,9374,2018-01-24,550,Kisii,11,11,Wednesday
2625,9375,2018-01-24,422,Kisii,49,3,Wednesday
2626,9376,2018-01-24,540,Kisii,11,10,Wednesday
2627,9377,2018-01-24,530,Kisii,11,10,Wednesday
2628,9378,2018-01-24,520,Kisii,11,11,Wednesday
2629,9379,2018-01-24,510,Kisii,11,11,Wednesday
2630,9380,2018-01-24,500,Kisii,11,9,Wednesday
2631,9381,2018-01-24,1144,Kisii,49,32,Wednesday
2632,9382,2018-01-24,490,Kisii,11,10,Wednesday
2633,9383,2018-01-24,440,Kisii,11,11,Wednesday
2634,9384,2018-01-29,424,Nyachenge,49,1,Monday
2635,9385,2018-01-29,340,Kijauri,11,1,Monday
2636,9386,2018-01-24,480,Kisii,11,11,Wednesday
2637,9387,2018-01-29,434,Rongo,49,5,Monday
2638,9388,2018-01-24,1143,Kisii,49,1,Wednesday
2639,9389,2018-01-24,470,Kisii,11,11,Wednesday
2640,9390,2018-01-24,460,Kisii,11,8,Wednesday
2641,9391,2018-01-29,426,Kijauri,49,2,Monday
2642,9392,2018-01-29,420,Sirare,49,6,Monday
2643,9394,2018-01-24,450,Kisii,11,7,Wednesday
2644,9395,2018-01-24,427,Kisii,49,8,Wednesday
2645,9396,2018-01-29,430,Rongo,49,1,Monday
2646,9397,2018-01-29,429,Rongo,49,2,Monday
2647,9398,2018-01-29,428,Awendo,49,3,Monday
